,title,height,length,art_type,medium_text,date_text,age,house,fecha,price,author,performance,source,country
5994,"Perro de Luna by Rufino Tamayo, 1973",580.0,770.0,Old Master through Modern Prints, Color lithograph ,1973,49,Swann Auction Galleries,2012-04-25,8049.0, Rufino Tamayo,-420,Mutual Art,-
5996,"Desnudo de Dolores Olmedo by Diego Rivera, 1930",160.5,9.375,Prints & Multiples, lithograph ,1930,92,Christie's,2012-04-24,6450.0, Diego Rivera,-420,Mutual Art,-
5997,"Niña a la Puerta by Rufino Tamayo, 1960",765.0,745.0,Old Master through Modern Prints, Color lithograph ,1960,62,Swann Auction Galleries,2012-04-25,2632.0, Rufino Tamayo,-420,Mutual Art,-
5998,"Las indias barredoras by Cesar Villacres, 1918",100.33,53.0,Important Paintings & Sculptures Auction, Oil on canvas ,1918,104,Fine Art Auctions,2012-04-26,3967.0, Cesar Villacres,-420,Mutual Art,-
5999,"Tiges sur Transparence by Jesus-Rafael Soto, 1968",27.5,5.5,Living Contemporary," Lucite, acrylic, matte chrome-plated steel, fishing line ",1968,54,Wright,2012-04-26,19350.0, Jesus-Rafael Soto,-420,Mutual Art,-
6000,"Serie Jai- Alai, Composicion en Amarillo 1 by Jesus-Rafael Soto, 1969",157.988,47.0,Important Paintings & Sculptures Auction, Serigraph on Plexi ,1969,53,Fine Art Auctions,2012-04-26,3332.0, Jesus-Rafael Soto,-420,Mutual Art,-
6001,"Mujer Sentada Con Nino by Francisco Zuñiga, 1974",11.5,,"Important American & European Paintings, Drawings, Prints and Sculpture", bronze ,1974,48,Shannon's,2012-04-26,17028.0, Francisco Zuñiga,-420,Mutual Art,-
6002,"Untitled by Jesus-Rafael Soto, 1964",81.28,32.0,Modern Art & Design," Multiple, screenprint on plexi, painted wood ",1964,58,Stockholms Auction House,2012-04-25,19161.0, Jesus-Rafael Soto,-420,Mutual Art,-
6003,"Homenaje al Humano by Jesus-Rafael Soto, 1976",19.5,26.0,Living Contemporary," lacquered wood, enameled aluminum ",1976,46,Wright,2012-04-26,30637.0, Jesus-Rafael Soto,-420,Mutual Art,-
6004,"Personnage by Angel Zárraga, 1917",82.55,26.0,Important Paintings & Sculptures Auction, Oil on cardboard ,1917,105,Fine Art Auctions,2012-04-26,33320.0, Angel Zárraga,-420,Mutual Art,-
6005,"Vibrations Metalliques by Jesus-Rafael Soto, 1969",10.75,11.75,Living Contemporary," aluminum, painted aluminum, bronze, fishing line ",1969,53,Wright,2012-04-26,25800.0, Jesus-Rafael Soto,-420,Mutual Art,-
6006,"Femme assise by Angel Zárraga, circa 1916-1917",59.69,17.0,Important Paintings & Sculptures Auction, Oil on cardboard ,1916,106,Fine Art Auctions,2012-04-26,33320.0, Angel Zárraga,-420,Mutual Art,-
6007,"Mural a Tres Columnas by Jesus-Rafael Soto, 1969",80.5,60.0,Living Contemporary," painted wood, aluminum, painted aluminum, nylon wire ",1969,53,Wright,2012-04-26,529537.0, Jesus-Rafael Soto,-420,Mutual Art,-
6011,"Composition by René Portocarrero, 1968",182.88,49.0,Spring Modern Auction, Gouach on paper ,1968,54,Bukowskis,2012-04-25,7473.0, René Portocarrero,-420,Mutual Art,-
6016,"Capitulo XI, from Apocalypse de Saint Jean by Rufino Tamayo, 1959",12.625,9.75,Period Art & Design, Lithograph in colors on wove paper ,1959,63,Bonhams,2012-04-29,774.0, Rufino Tamayo,-420,Mutual Art,-
6017,"El Personaje by Rufino Tamayo, 1975",29.625,22.125,Prints, Lithograph in colors on Rives BFK paper ,1975,47,Bonhams,2012-05-01,2580.0, Rufino Tamayo,-420,Mutual Art,-
6018,"Personaje Blanco by Rufino Tamayo, 1976",29.0,22.0,Prints, Etching in colors on Guarro paper ,1976,46,Bonhams,2012-05-01,2902.0, Rufino Tamayo,-420,Mutual Art,-
6019,"Mujer, from Rufino Tamayo 15 aguafuertes 1980 by Rufino Tamayo, 1980",29.375,22.0,Prints, Etching in colors on Guarro paper ,1980,42,Bonhams,2012-05-01,3225.0, Rufino Tamayo,-420,Mutual Art,-
6020,"Soledad Acostada, from the Mexican Masters Suite by Francisco Zuñiga, 1973",22.5,30.0,Prints, Lithograph in colors on wove paper ,1973,49,Bonhams,2012-05-01,1612.0, Francisco Zuñiga,-420,Mutual Art,-
6021,"Mujer con Olla by Francisco Zuñiga, 1983",22.375,29.75,Prints, Lithograph in colors on wove paper ,1983,39,Bonhams,2012-05-01,2257.0, Francisco Zuñiga,-420,Mutual Art,-
6023,"Pastèque #2, from Mujeres by Rufino Tamayo, 1969",27.5,21.0,Prints, Lithograph in colors on Rives BFK paper ,1969,53,Bonhams,2012-05-01,4837.0, Rufino Tamayo,-420,Mutual Art,-
6024,"Red Mask, from Mujeres by Rufino Tamayo, 1969",21.0,27.5,Prints, Lithograph in colors on wove paper ,1969,53,Bonhams,2012-05-01,3547.0, Rufino Tamayo,-420,Mutual Art,-
6026,"Carnavalesque, from Mujeres by Rufino Tamayo, 1969",27.25,20.875,Prints, Lithograph in colors on Rives BFK paper ,1969,53,Bonhams,2012-05-01,2580.0, Rufino Tamayo,-420,Mutual Art,-
6027,"La Coqueta by Rufino Tamayo, 1990",34.5,25.5,Prints, Lithograph in colors on Arches paper ,1990,32,Bonhams,2012-05-01,2741.0, Rufino Tamayo,-420,Mutual Art,-
6028,"La Pensadora by Francisco Zuñiga, 1970",15.0,,Modern and Contemporary Art | American and European Art , bronze ,1970,52,Hindman,2012-05-02,, Francisco Zuñiga,-420,Mutual Art,-
6030,"Hombres con Barca II by Francisco Zuñiga, 1984",24.5,34.5,Day 1: Impressionist Modern & Abstract Art Sale, Lithograph ,1984,38,Ro Gallery,2012-05-04,967.0, Francisco Zuñiga,-420,Mutual Art,-
6032,"Sin Titulo 2 by Fernando de Szyszlo, 1988",22.0,30.0,Day 1: Impressionist Modern & Abstract Art Sale, Serigraph ,1988,34,Ro Gallery,2012-05-04,774.0, Fernando de Szyszlo,-420,Mutual Art,-
6033,"Sin Titulo 3 by Fernando de Szyszlo, 1988",30.0,22.0,Day 1: Impressionist Modern & Abstract Art Sale, Serigraph ,1988,34,Ro Gallery,2012-05-04,967.0, Fernando de Szyszlo,-420,Mutual Art,-
6034,"Dos Mujeres Sentadas, State II by Francisco Zuñiga, 1978",22.5,31.0,Day 1: Impressionist Modern & Abstract Art Sale, Lithograph ,1978,44,Ro Gallery,2012-05-04,967.0, Francisco Zuñiga,-420,Mutual Art,-
6035,"Yucatecas en la Parque by Francisco Zuñiga, 1986",21.0,30.0,Day 1: Impressionist Modern & Abstract Art Sale, Lithograph ,1986,36,Ro Gallery,2012-05-04,1290.0, Francisco Zuñiga,-420,Mutual Art,-
6036,"Casa Amarilla by Emilio Sanchez, 1970",30.0,22.0,Day 1: Impressionist Modern & Abstract Art Sale, Lithograph ,1970,52,Ro Gallery,2012-05-04,1290.0, Emilio Sanchez,-420,Mutual Art,-
6039,"Hombre en Fondo Verde by Rufino Tamayo, 1980",30.0,22.0,Modern Art & Design Auction, Lithograph in colors on wove Arches ,1980,42,Los Angeles Modern Auctions,2012-05-06,2902.0, Rufino Tamayo,-420,Mutual Art,-
6040,"Sandias by Rufino Tamayo, 1977",29.75,21.5,Modern Art & Design Auction, Mixografia on Arches ,1977,45,Los Angeles Modern Auctions,2012-05-06,64.0, Rufino Tamayo,-420,Mutual Art,-
6041,"Women by Diego Rivera, 1931",18.75,12.25,"European, American, Modern & Contemporary Art", Pencil and watercolor on paper ,1931,91,Doyle New York,2012-05-09,22575.0, Diego Rivera,-420,Mutual Art,-
6045,"Mujer de Tehuantepec by Rufino Tamayo, 1939",16.75,13.812,Contemporary Part 2, watercolor on paper laid down on paper board ,1939,83,Bonhams,2012-05-11,40312.0, Rufino Tamayo,-420,Mutual Art,-
6047,"Conferencia by Francisco Zuñiga, 1962",19.687,5.0,Contemporary Part 2, charcoal and watercolor on paper ,1962,60,Bonhams,2012-05-11,9675.0, Francisco Zuñiga,-420,Mutual Art,-
6048,"Les promeneurs by Antonio Seguí, 1979",457.2,180.0,"Old Masters, Modern and Contemporary Art", Canvas ,1979,43,De Vuyst,2012-05-12,38330.0, Antonio Seguí,-420,Mutual Art,-
6056,"Hombre con Coraje by Rufino Tamayo, 1982",32.0,24.125,American & European Paintings & Prints, Mixograph in colors on heavy paper ,1982,40,"Skinner, Boston",2012-05-18,7837.0, Rufino Tamayo,-420,Mutual Art,-
6057,"Medio Pescado by Rufino Tamayo, 1969",21.0,27.75,American & European Paintings & Prints, Color lithograph on paper ,1969,53,"Skinner, Boston",2012-05-18,2665.0, Rufino Tamayo,-420,Mutual Art,-
6058,"Hombres con Barca I by Francisco Zuñiga, 1984",17.625,30.5,American & European Paintings & Prints, Lithograph in blacks on gray paper ,1984,38,"Skinner, Boston",2012-05-18,435.0, Francisco Zuñiga,-420,Mutual Art,-
6060,"Nudes by Francisco Zuñiga, 1968",25.0,18.75,20th Century Art and Design Auction, conte crayon ,1968,54,Treadway Gallery,2012-05-20,4564.0, Francisco Zuñiga,-420,Mutual Art,-
6061,"Musicians by Graciela Rodo-Boulanger, 1980",10.0,8.0,20th Century Art and Design Auction, oil on canvas ,1980,42,Treadway Gallery,2012-05-20,944.0, Graciela Rodo-Boulanger,-420,Mutual Art,-
6068,"Desnudo by Angel Zárraga, 1935",310.5,70.875,Latin American Sale, oil and graphite on canvas laid on panel ,1935,87,Christie's,2012-05-22,266381.0, Angel Zárraga,-420,Mutual Art,-
6069,"Purig Runa XVIII by Fernando de Szyszlo, 1976",390.5,32.0,Latin American Sale, oil on canvas ,1976,46,Christie's,2012-05-22,88364.0, Fernando de Szyszlo,-420,Mutual Art,-
6070,"Seated Nude by Francisco Zuñiga, 1971",80.5,70.75,Latin American Sale, bronze with dark brown patina and wooden base ,1971,51,Christie's,2012-05-22,25800.0, Francisco Zuñiga,-420,Mutual Art,-
6071,"La hoja by Juan Soriano, 1961",150.75,110.5,Latin American Sale, oil on masonite ,1961,61,Christie's,2012-05-22,9675.0, Juan Soriano,-420,Mutual Art,-
6072,"Naturaleza muerta by Joaquín Torres García, 1947",110.75,14.875,Latin American Sale, oil on board ,1947,75,Christie's,2012-05-22,111583.0, Joaquín Torres García,-420,Mutual Art,-
6074,"Untitled by Antonio Seguí, 1974",45.0,570.5,Latin American Sale, fusain and pastel on canvas ,1974,48,Christie's,2012-05-22,45149.0, Antonio Seguí,-420,Mutual Art,-
6075,"Roca Bruja (Playa Naranjo, Guanacaste, Costa Rica) by Tomás Sánchez, 2011",59.0,410.25,Latin American Sale, Lambda print ,2011,11,Christie's,2012-05-22,30637.0, Tomás Sánchez,-420,Mutual Art,-
6077,"Orilla en día claro y gris by Tomás Sánchez, 1990",36.125,48.125,Latin American Sale, acrylic on canvas ,1990,32,Christie's,2012-05-22,204462.0, Tomás Sánchez,-420,Mutual Art,-
6078,"Paisaje de La Habana by René Portocarrero, 1961",24.0,18.0,Latin American Sale, oil on canvas ,1961,61,Christie's,2012-05-22,67724.0, René Portocarrero,-420,Mutual Art,-
6080,"Mujer de cuclillas con tocado by Francisco Zuñiga, 1971",31.125,270.25,Latin American Sale, bronze with dark brown patina ,1971,51,Christie's,2012-05-22,111583.0, Francisco Zuñiga,-420,Mutual Art,-
6081,"Untitled (Seated Nude) by Francisco Zuñiga, 1966",190.75,250.5,Latin American Sale, Conté crayon on paper ,1966,56,Christie's,2012-05-22,5644.0, Francisco Zuñiga,-420,Mutual Art,-
6083,"Colas de iguana by Francisco Toledo, 1978",390.5,51.0,Latin American Sale, oil and sand on canvas ,1978,44,Christie's,2012-05-22,250901.0, Francisco Toledo,-420,Mutual Art,-
6084,"Desnudo de cuclillas by Francisco Zuñiga, 1963",33.0,33.0,Latin American Sale, bronze with green patina ,1963,59,Christie's,2012-05-22,142543.0, Francisco Zuñiga,-420,Mutual Art,-
6085,"Textura otoñal by Antonio Seguí, 1990",450.5,570.5,Latin American Sale," acrylic, fabric collage, pastel, and graphite on canvas ",1990,32,Christie's,2012-05-22,64499.0, Antonio Seguí,-420,Mutual Art,-
6086,"Pintura constructiva by Joaquín Torres García, 1930",18.375,22.0,Latin American Sale, oil on canvas ,1930,92,Christie's,2012-05-22,699814.0, Joaquín Torres García,-420,Mutual Art,-
6087,"Flores by René Portocarrero, 1967",18.625,17.0,Latin American Sale, oil on canvas ,1967,55,Christie's,2012-05-22,27412.0, René Portocarrero,-420,Mutual Art,-
6088,"Mujer sentada con trenza by Francisco Zuñiga, 1986",9.625,70.5,Latin American Sale, bronze with black patina ,1986,36,Christie's,2012-05-22,16125.0, Francisco Zuñiga,-420,Mutual Art,-
6089,"Mozart a los trece años by Héctor Poleo, 1961",90.75,120.5,Latin American Sale, casein on board ,1961,61,Christie's,2012-05-22,5160.0, Héctor Poleo,-420,Mutual Art,-
6090,"La luz diagonal y el contemplador by Tomás Sánchez, 1995",36.0,47.875,Latin American Sale, acrylic on canvas ,1995,27,Christie's,2012-05-22,591456.0, Tomás Sánchez,-420,Mutual Art,-
6093,"Figura sedente by René Portocarrero, 1980",280.25,200.25,Latin American Sale, gouache on paper ,1980,42,Christie's,2012-05-22,14512.0, René Portocarrero,-420,Mutual Art,-
6095,"Untitled by Joaquín Torres García, 1930",80.5,50.25,Latin American Sale," watercolor, gouache and graphite on paper ",1930,92,Christie's,2012-05-22,103843.0, Joaquín Torres García,-420,Mutual Art,-
6096,"Untitled by Joaquín Torres García, 1934",5.625,4.125,Latin American Sale," ink, watercolor and graphite on paper mounted on heavy paper ",1934,88,Christie's,2012-05-22,29025.0, Joaquín Torres García,-420,Mutual Art,-
6097,"Autorretrato by Francisco Toledo, 1995",10.0,70.75,Latin American Sale, watercolor and silver leaf on paper ,1995,27,Christie's,2012-05-22,19350.0, Francisco Toledo,-420,Mutual Art,-
6098,"Sol negro by Fernando de Szyszlo, 1992",58.0,58.0,Latin American Sale, oil on canvas ,1992,30,Christie's,2012-05-22,134803.0, Fernando de Szyszlo,-420,Mutual Art,-
6099,"Contemplar y escuchar by Tomás Sánchez, 2011",240.25,18.0,Latin American Sale, acrylic on canvas ,2011,11,Christie's,2012-05-22,142543.0, Tomás Sánchez,-420,Mutual Art,-
6100,"Angoisse de l'attente by Héctor Poleo, 1964",70.75,6.125,Latin American Sale, casein on wood ,1964,58,Christie's,2012-05-22,8869.0, Héctor Poleo,-420,Mutual Art,-
6101,"India con flores by Alfredo Ramos Martínez, 1936",30.125,27.0,Latin American Sale, tempera and Conté crayon on paper laid on cardboard ,1936,86,Christie's,2012-05-22,204462.0, Alfredo Ramos Martínez,-420,Mutual Art,-
6103,"Desnudo reclinado by Francisco Zuñiga, 1959",16.625,38.0,Latin American Sale, Xaltocan stone ,1959,63,Christie's,2012-05-22,405699.0, Francisco Zuñiga,-420,Mutual Art,-
6104,"Tiges bleues et blanches by Jesus-Rafael Soto, 1974",52.0,560.25,Latin American Sale," painted wood, painted metal rods and nylon string ",1974,48,Christie's,2012-05-22,591456.0, Jesus-Rafael Soto,-420,Mutual Art,-
6105,"Tes grandes y pequeñas by Jesus-Rafael Soto, 1999",400.5,400.5,Latin American Sale, painted wood and metal relief with metal rods and nylon string ,1999,23,Christie's,2012-05-22,312820.0, Jesus-Rafael Soto,-420,Mutual Art,-
6106,"Concierto by Emilio Pettoruti, 1941",450.75,35.125,Latin American Sale, oil on canvas ,1941,81,Christie's,2012-05-22,24889.0, Emilio Pettoruti,-420,Mutual Art,-
6108,"Selling Pottery by Rufino Tamayo, 1950",17.125,13.125,Latin American Sale, gouache on paper ,1950,72,Christie's,2012-05-22,38699.0, Rufino Tamayo,-420,Mutual Art,-
6109,"Incliné bleu et noir by Jesus-Rafael Soto, 1966",17.0,15.0,Latin American Sale, painted wood and metal rod with nylon string ,1966,56,Christie's,2012-05-22,25800.0, Jesus-Rafael Soto,-420,Mutual Art,-
6110,"Grafismo universal sobre fondo gris by Joaquín Torres García, 1937",39.625,31.625,Latin American Sale, tempera on board laid on panel ,1937,85,Christie's,2012-05-22,840156.0, Joaquín Torres García,-420,Mutual Art,-
6111,"Natura morta by Joaquín Torres García, 1928",116.84,65.0,Modern Art , oil on canvas ,1928,94,"Dorotheum, Vienna",2012-05-23,51920.0, Joaquín Torres García,-420,Mutual Art,-
6112,"MUJER CON DALIAS by Diego Rivera, 1941",11.0,15.0,Latin American Art, watercolor on rice paper ,1941,81,Sotheby's,2012-05-23,119323.0, Diego Rivera,-420,Mutual Art,-
6113,"DESNUDO DETRÁS DE LA MANTILLA by Armando Reverón, 1946",67.125,42.25,Latin American Art," tempera, chalk and charcoal on burlap ",1946,76,Sotheby's,2012-05-23,125508.0, Armando Reverón,-420,Mutual Art,-
6114,"EL PEQUEÑO MERCADO by Alfredo Ramos Martínez, 1943",22.75,17.125,Latin American Art, tempera on newsprint laid down on board ,1943,79,Sotheby's,2012-05-23,52405.0, Alfredo Ramos Martínez,-420,Mutual Art,-
6117,"PUERTO CON BARCOS by Joaquín Torres García, 1927",15.875,20.25,Latin American Art, oil on cardboard mounted on panel ,1927,95,Sotheby's,2012-05-23,119323.0, Joaquín Torres García,-420,Mutual Art,-
6119,"MORENITA by Jesus-Rafael Soto, 1977",21.0,28.0,Latin American Art," acrylic on wood panel, painted metal and nylon string ",1977,45,Sotheby's,2012-05-23,297340.0, Jesus-Rafael Soto,-420,Mutual Art,-
6120,"SIN TÍTULO (VIBRACIÓN AMARILLA Y BLANCA) by Jesus-Rafael Soto, 1960",39.125,39.125,Latin American Art," paint, india ink, albastine, and painted metal wires on masonite ",1960,62,Sotheby's,2012-05-23,319005.0, Jesus-Rafael Soto,-420,Mutual Art,-
6122,"PERSONAJE CON UN ABANICO (FIGURE WITH FAN) by Rufino Tamayo, 1955",39.333,333333.0,Latin American Art, oil on canvas ,1955,67,Sotheby's,2012-05-23,529537.0, Rufino Tamayo,-420,Mutual Art,-
6124,"EL UMBRAL (THE DOORWAY) by Francisco Zuñiga, 1970",21.0,,Latin American Art," bronze relief, brown patina ",1970,52,Sotheby's,2012-05-23,25800.0, Francisco Zuñiga,-420,Mutual Art,-
6127,"DOS MUJERES by Francisco Zuñiga, 1973",19.625,25.625,Latin American Art, watercolor and color-crayon on thick paper ,1973,49,Sotheby's,2012-05-23,16125.0, Francisco Zuñiga,-420,Mutual Art,-
6128,"MADRE CON HIJOS (DIBUJO A LÁPIZ CON DOS COLORES) by Diego Rivera, 1934",23.375,17.375,Latin American Art, charcoal and conté crayon on handmade paper mounted in rice paper ,1934,88,Sotheby's,2012-05-23,250901.0, Diego Rivera,-420,Mutual Art,-
6129,"VELAS EN CAPRI by Emilio Pettoruti, 1959",31.75,25.5,Latin American Art, oil on canvas ,1959,63,Sotheby's,2012-05-23,181242.0, Emilio Pettoruti,-420,Mutual Art,-
6130,"AUTORRETRATO by Francisco Toledo, 1990",12.25,9.75,Latin American Art, oil and gold foil on wood panel ,1990,32,Sotheby's,2012-05-23,173502.0, Francisco Toledo,-420,Mutual Art,-
6135,"NIÑA by Diego Rivera, 1935",11.5,8.125,Latin American Art, pastel and charcoal on tracing paper ,1935,87,Sotheby's,2012-05-23,36281.0, Diego Rivera,-420,Mutual Art,-
6138,"MUJER DE PIE by Francisco Zuñiga, 1975",19.625,,Latin American Art, bronze ,1975,47,Sotheby's,2012-05-23,44343.0, Francisco Zuñiga,-420,Mutual Art,-
6143,"RHYTMES INTERFERÉS by Jesus-Rafael Soto, 1964",40.25,68.0,Latin American Art, acrylic on wood with painted metal and nylon string ,1964,58,Sotheby's,2012-05-23,777213.0, Jesus-Rafael Soto,-420,Mutual Art,-
6144,"LA MENTE Y EL RIO VAN by Tomás Sánchez, 2011",17.375,23.375,Latin American Art, acrylic on canvas ,2011,11,Sotheby's,2012-05-23,150283.0, Tomás Sánchez,-420,Mutual Art,-
6148,"MUJER DE ESPALDAS by Rufino Tamayo, 1930",10.375,7.25,Latin American Art, gouache on paper ,1930,92,Sotheby's,2012-05-23,36281.0, Rufino Tamayo,-420,Mutual Art,-
6150,"3 works: MUJER DESNUDA, MUJER VESTIDA DE BLANCO AND MUJER SENTADA by Francisco Zuñiga, 1935-1975",19.75,27.375,Latin American Art," pastel on Fabriano paper, charcoal and crayon on green Fabriano paper, charcoal and pastel on brown Fabriano paper ",1935,87,Sotheby's,2012-05-23,36281.0, Francisco Zuñiga,-420,Mutual Art,-
6153,"PERSONAJES EN ROSA by Rufino Tamayo, 1982",51.25,37.75,Latin American Art, oil and sand on canvas ,1982,40,Sotheby's,2012-05-23,684334.0, Rufino Tamayo,-420,Mutual Art,-
6156,"ESCRITURA MARISA by Jesus-Rafael Soto, 1955",39.375,99.0,Latin American Art," acrylic on wood panel, painted metal and nylon string ",1955,67,Sotheby's,2012-05-23,529537.0, Jesus-Rafael Soto,-420,Mutual Art,-
6157,"AGUADORAS OTOMÍES (TWO OTOMIE WATER CARRIERS) by Diego Rivera, 1955",29.875,17.75,Latin American Art, oil on canvas ,1955,67,Sotheby's,2012-05-23,235421.0, Diego Rivera,-420,Mutual Art,-
6158,"BLANCO by Jesus-Rafael Soto, 1968",51.75,52.5,Latin American Art," acrylic on wood panel, painted metal and nylon string ",1968,54,Sotheby's,2012-05-23,699814.0, Jesus-Rafael Soto,-420,Mutual Art,-
6159,"MATERNIDAD by Héctor Poleo, 1955",40.0,24.0,Latin American Art, oil on canvas ,1955,67,Sotheby's,2012-05-23,219942.0, Héctor Poleo,-420,Mutual Art,-
6160,"GATO ATRAPADO by Rufino Tamayo, 1953",11.375,31.125,Latin American Art, oil and sand on canvas mounted on masonite ,1953,69,Sotheby's,2012-05-23,250901.0, Rufino Tamayo,-420,Mutual Art,-
