title,height,length,art_type,date_text,age,house,fecha,price,author,performance,acrylic,aquatint,arches,black,board,bronze,brown,canvas,cardboard,charcoal,color,colors,colours,crayon,down,etching,gelatin,gouache,graphite,guarro,handmade,ink,laid,lithograph,lithographs,masonite,media,metal,mixed,mixografía,mixograph,mounted,nylon,oil,painted,panel,paper,pastel,patina,pencil,plexiglas,plexiglass,print,printed,rice,rods,sand,screenprint,silkscreen,silver,tempera,watercolor,wood,wove,year,month,ln_precio,ln_height,ln_width,age_2,age_3,age_4
hombre con perro.,144.78,5.0,july auction: paintings and sculptures,1990,32,segre auctions,2022-07-05,564.0, fernando botero,2.749878108239883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,7,6.335054251498059,4.975215348864995,1.6094379124341003,1024,32768,1048576
la araucana,177.8,50.0,modern and contemporary ..,1978,44,pandolfini,2022-06-28,527.0, roberto matta,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,6.267200548541362,5.180659323079804,3.912023005428146,1936,85184,3748096
the sea - salt pathway,71.12,5.0,post-war and contemporary prints - day 2 - lots 202 to 400,1970,52,ader,2022-07-01,400.0, roberto matta,1.5360983102918588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,7,5.991464547107982,4.264368591205649,1.6094379124341003,2704,140608,7311616
requiem pour la fin des temps,152.4,73.0,limited editions,1978,44,cornette de saint cyr,2022-06-29,817.0, roberto matta,1.5599045346062053,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,6.705639094860003,5.026508643252546,4.290459441148391,1936,85184,3748096
"pedrito, 1975",38.25,29.25,"estate jewelry, art & collectibles",1975,47,kodner galleries,2022-06-29,325.0, fernando botero,0.5416666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,5.783825182329737,3.644143560272545,3.3758795736778655,2209,103823,4879681
. an original haitian folk art painting. a figural city landscape painting with a profusion of architectural forms and human figures,29.5,21.5,prism,1973,49,hill auction gallery,2022-06-29,1199.0, prefete duffaut,1.2000200170144624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.089243155027514,3.3843902633457743,3.068052935133617,2401,117649,5764801
"droites liberees ii, iii, and xiii",11.0,7.0,june modern & contemporary paintings & prints,1971,51,ro gallery,2022-06-28,1000.0, roberto matta,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,6.907755278982137,2.3978952727983707,1.9459101490553132,2601,132651,6765201
rembrandt as a child,8.0,10.0,june modern & contemporary paintings & prints,1988,34,ro gallery,2022-06-28,325.0, josé luis cuevas,0.5909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,5.783825182329737,2.0794415416798357,2.302585092994046,1156,39304,1336336
still life,77.4192,40.64,art & prestige,1942,80,champagne auctions,2022-06-28,233.0, maria izquierdo,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,5.4510384535657,4.34923481184889,3.7047528032702264,6400,512000,40960000
cosmicstrip ii,14.75,19.25,june modern & contemporary paintings & prints,1959,63,ro gallery,2022-06-28,750.0, roberto matta,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,6.620073206530356,2.691243082785829,2.9575110607337933,3969,250047,15752961
untitled,464.82,236.0,postwar and contemporary art,1944,78,millon & associes,2022-06-27,62520.0, roberto matta,2.360002264877413,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,11.043241784535413,6.141650233871866,5.4638318050256105,6084,474552,37015056
untitled,142.24,5.0,modern and contemporary art,1970,52,jeschke van vliet,2022-06-24,211.0, agustin cárdenas,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,5.351858133476067,4.957515771765594,1.6094379124341003,2704,140608,7311616
festival d' avignon. 1977,185.42,53.0,estampes - tables and sculptures of the 19th and 20th centuries - new art - deco art,1977,45,thierry de maigret,2022-06-24,136.0, roberto matta,0.7371273712737128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,4.912654885736052,5.222623522178837,3.970291913552122,2025,91125,4100625
le conmer - 1976,65.0,50.0,"editions : prints, illustrated books and limited editions",1976,46,piasa,2022-06-23,478.0, roberto matta,1.1374182034503273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,6,6.169610732491456,4.174387269895637,3.912023005428146,2116,97336,4477456
"muñeca and instrumentos, from niños mexicanos (two works)",27.0,21.5,prints & multiples showcase auction,1985,37,"heritage auctions, dallas",2022-06-22,650.0, gustavo montoya,0.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,6,6.476972362889683,3.295836866004329,3.068052935133617,1369,50653,1874161
"máscara, from rufino tamayo 18 aguafuertes",30.0,22.0,prints & multiples showcase auction,1984,38,"heritage auctions, dallas",2022-06-22,2199.0, rufino tamayo,1.0999949977489871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.695757990554761,3.4011973816621555,3.091042453358316,1444,54872,2085136
"mujer en rojo, from mujeres",29.625,22.125,prints & multiples showcase auction,1969,53,"heritage auctions, dallas",2022-06-22,1899.0, rufino tamayo,0.9499987493434052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.549082710812286,3.3886185994552953,3.096708190893993,2809,148877,7890481
chrysalis iii,129.54,5.0,moblier art objects sale,1974,48,art valorem,2022-06-22,64531.0, alicia penalba,4.066674018874167,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,11.07490100747803,4.863989713754771,1.6094379124341003,2304,110592,5308416
untitled. [circa 1960].,104.14,5.0,a thousand nights of dream v - geneviève & jean-paul kahn collection,1960,62,pierre bergé & associates,2022-06-21,3374.0, roberto matta,1.2799939300821337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,8.123854263105914,4.645736147734753,1.6094379124341003,3844,238328,14776336
paisahe con luna,19.5,27.0,june exceptional estates auction,1979,43,blackwell auctions,2022-06-18,2999.0, rufino tamayo,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,8.00603417874901,2.970414465569701,3.295836866004329,1849,79507,3418801
cabeza en rojo (head in red),21.75,29.5,june exceptional estates auction,1979,43,blackwell auctions,2022-06-18,1699.0, rufino tamayo,0.5666733373357348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.4377951216719325,3.079613757534693,3.3843902633457743,1849,79507,3418801
the eye of the song,165.1,49.0,contemporary art,1991,31,crait + müller,2022-06-17,5129.0, roberto matta,0.890907669726683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,6,8.542665987389269,5.1065513509260825,3.8918202981106265,961,29791,923521
"rice granary, bali",15.0,11.0,prints & works on paper from the collection of dr. cornelius osgood showcase,1943,79,"heritage auctions, dallas",2022-06-17,1099.0, miguel covarrubias,1.0999899909918929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.002155954403621,2.70805020110221,2.3978952727983707,6241,493039,38950081
platicando,16.0,19.75,modern + contemporary art +design,1965,57,clars auction gallery,2022-06-17,950.0, jesus leuus,0.6333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,6.856461984594587,2.772588722239781,2.9831534913471307,3249,185193,10556001
don quijote und sancho panza,58.42,7.0,auction 276,1963,59,galerie kornfeld,2022-06-03,1556.0, francisco toledo,1.4999759001301394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.349873704738337,4.067658296959595,1.9459101490553132,3481,205379,12117361
stillleben mit früchten,147.32,4.0,auction 276,1976,46,galerie kornfeld,2022-06-03,1140.0, fernando botero,1.4667095529109038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.038783541388542,4.992607091576865,1.3862943611198906,2116,97336,4477456
ohne titel,165.1,5.0,auction 276,1971,51,galerie kornfeld,2022-06-03,1971.0, roberto matta,2.533256217466744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.58629630715272,5.1065513509260825,1.6094379124341003,2601,132651,6765201
le tango,127.0,35.0,auction 276,2003,19,galerie kornfeld,2022-06-03,331899.0, fernando botero,1.969230897023272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,12.712585984747818,4.844187086458591,3.5553480614894135,361,6859,130321
dancers,15.0,100.625,prints + multiples,1983,39,rago arts and auction center,2022-06-16,5622.0, fernando botero,1.4062558625261077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,8.634442751466477,2.70805020110221,4.611400735738727,1521,59319,2313441
senza titolo,191.77,60.5,20th/21st century: milan online sale part ii,1965,57,christie's,2022-06-03,21588.0, roberto matta,1.344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,9.979892883738533,5.256296737285425,4.102643365036796,3249,185193,10556001
herzdame,58.42,7.0,auction 276,1963,59,galerie kornfeld,2022-06-03,1556.0, francisco toledo,1.4999759001301394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.349873704738337,4.067658296959595,1.9459101490553132,3481,205379,12117361
cherche eve. - feuilles ouvertes. - personnage brune. - personnage verte,76.0,5.0,auction 276,1972,50,galerie kornfeld,2022-06-03,311.0, roberto matta,1.2000771753810535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,5.739792912179234,4.330733340286331,1.6094379124341003,2500,125000,6250000
le couple,459.74,90.0,modern and contemporary art,1945,77,piasa,2022-06-16,10255.0, roberto matta,1.2999936616593777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,9.235520670506482,6.130661112296271,4.499809670330265,5929,456533,35153041
protesta,30.5,22.5,prints & multiples,1983,39,bonhams,2022-06-14,5352.0, rufino tamayo,0.8924983115572862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,8.585225601808064,3.417726683613366,3.1135153092103742,1521,59319,2313441
bacchus,505.46,5.0,hubert de givenchy - collectionneur: chefs-d'oeuvre | masterpieces,1997,25,christie's,2022-06-14,787524.0, claudio bravo,1.2599999952001462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,13.57664912540801,6.225468905754938,1.6094379124341003,625,15625,390625
esquisse de dialogue or petit dialogue,41.91,14.0,modern & contemporary auction,1961,61,sotheby's,2022-06-07,28471.0, alicia penalba,1.584001424271591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,10.256641304347884,3.73552446193698,2.6390573296152584,3721,226981,13845841
"mujer con mallas negras, from mujeres",27.125,21.25,prints & multiples,1969,53,bonhams,2022-06-14,1912.0, rufino tamayo,1.739051343853745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.555905093611346,3.3004558118606235,3.056356895370426,2809,148877,7890481
"personaje en azul, from rufino tamayo 15 aguafuertes",29.5,21.875,prints & multiples,1980,42,bonhams,2022-06-14,3568.0, rufino tamayo,1.1900076710135743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,8.1797604936999,3.3843902633457743,3.0853444322436783,1764,74088,3111696
busto en rojo,22.5,30.25,prints & multiples,1984,38,bonhams,2022-06-14,3187.0, rufino tamayo,0.7969990622069397,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,8.066835314417336,3.1135153092103742,3.4094961844768505,1444,54872,2085136
tehuantepec river,12.25,9.0,prints & multiples,1951,71,bonhams,2022-06-14,701.0, miguel covarrubias,0.87625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,6,6.55250788703459,2.505525936990736,2.1972245773362196,5041,357911,25411681
"two plates, from amanecer en el delta del paraná",15.0,11.0,prints & multiples,1972,50,bonhams,2022-06-14,2167.0, rufino tamayo,0.8671989114992897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.681099001536359,2.70805020110221,2.3978952727983707,2500,125000,6250000
el personaje,29.75,22.125,prints & multiples,1975,47,bonhams,2022-06-14,2167.0, rufino tamayo,1.44534115920763,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,6,7.681099001536359,3.392829131991639,3.096708190893993,2209,103823,4879681
cabeza sobre fondo azul,30.0,22.25,prints & multiples,1984,38,bonhams,2022-06-14,3568.0, rufino tamayo,0.8925020323932212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,8.1797604936999,3.4011973816621555,3.1023420086122493,1444,54872,2085136
"sweeping the frogs, from the cowboy series",15.75,20.5,prints & multiples,1971,51,bonhams,2022-06-14,1529.0, francisco toledo,1.5299944964226746,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.332369205929062,2.7568403652716422,3.0204248861443626,2601,132651,6765201
apollo,505.46,5.0,hubert de givenchy - collectionneur: chefs-d'oeuvre | masterpieces,1998,24,christie's,2022-06-14,656269.0, claudio bravo,1.0499999920002314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,13.39432604484981,6.225468905754938,1.6094379124341003,576,13824,331776
untitled,63.5,19.0,"paintings, prints & multiples",1978,44,studio d'arte borromeo,2022-06-14,26.0, josé luis cuevas,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,3.258096538021482,4.151039905898646,2.9444389791664403,1936,85184,3748096
femme au collant noir (mujer con mallas negras),27.5,21.0,fine art & design selections,1969,53,hindman,2022-06-10,1749.0, rufino tamayo,1.166661107961178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.466799475018602,3.3141860046725258,3.044522437723423,2809,148877,7890481
la araucana,1267.46,695.0,"prints, drawings & paintings | old master, modern and contemporary art",1978,44,gonnelli auction house,2022-06-08,258.0, roberto matta,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,5.552959584921617,7.144770176781964,6.543911845564792,1936,85184,3748096
amies amor,49.0,47.0,art contemporain day auction,1965,57,sotheby's,2022-06-01,20105.0, roberto matta,1.5120008723805085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,9.908723819331374,3.8918202981106265,3.8501476017100584,3249,185193,10556001
petite ailée no 2,76.708,35.3,de l'avant-garde à nos jours,1969,53,bonhams,2022-06-09,43348.0, alicia penalba,5.813568300844247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,10.677015845042886,4.3400060054112695,3.563882963939251,2809,148877,7890481
sans titre,195.58,55.0,post-war & contemporary art,1970,52,artcurial,2022-06-09,7686.0, roberto matta,1.202666332853477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,8.94715577112479,5.275969502884129,4.007333185232471,2704,140608,7311616
la folie est soif de verité,76.7,67.5,de l'avant-garde à nos jours,1973,49,bonhams,2022-06-09,31236.0, roberto matta,1.5434178928956133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,10.349326554782566,4.33990170837321,4.212127597878484,2401,117649,5764801
untitled,116.84,32.5,arte moderna e contemporanea,1959,63,martini studio d'arte,2022-06-08,1395.0, agustín‏ fernández,0.8666480290746437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.240649694255466,4.76080547751954,3.481240089335692,3969,250047,15752961
droites liberees,22.0,16.0,art editions,1971,51,studio d'arte borromeo,2022-06-06,267.0, roberto matta,0.3571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,5.58724865840025,3.091042453358316,2.772588722239781,2601,132651,6765201
(el circulo de piedra),142.24,5.0,art editions,1970,52,studio d'arte borromeo,2022-06-06,134.0, agustin cárdenas,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,4.897839799950911,4.957515771765594,1.6094379124341003,2704,140608,7311616
untitled (el circulo de piedra),142.24,5.0,art editions,1970,52,studio d'arte borromeo,2022-06-06,147.0, agustin cárdenas,0.3044423734078906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,4.990432586778736,4.957515771765594,1.6094379124341003,2704,140608,7311616
composition surréaliste,16.875,13.0,#ventefauve309,1970,52,fauveparis,2022-06-04,2095.0, roberto matta,0.9775102650242627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,7.647308832356238,2.8258332367585934,2.5649493574615367,2704,140608,7311616
untitled,24.0,40.0,opportunities 1141 | face-to-face,2006,16,"morton auctions, cerro de mayka",2022-06-04,205.0, josé luis cuevas,0.7273372361185027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,6,5.3230099791384085,3.1780538303479458,3.6888794541139363,256,4096,65536
autorretrato,54.61,14.0,opportunities 1141 | face-to-face,1967,55,"morton auctions, cerro de mayka",2022-06-04,435.0, josé luis cuevas,0.9444203213200172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,6.075346031088684,4.000217016164062,2.6390573296152584,3025,166375,9150625
untitled,127.0,1.0,"art of the 15th - 19th centuries, modern art : modern art part ii (catalogue only available online) lot 7000 to 7365",1964,58,bassenge,2022-06-03,797.0, alicia penalba,1.8599766627771293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,6.680854678790215,4.844187086458591,0.0,3364,195112,11316496
la vendedora de fruta,153.162,45.1,latin american art auction,1938,84,"morton auctions, cerro de mayka",2022-06-02,383450.0, rufino tamayo,0.8333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,12.856964513193006,5.031496184763585,3.8088822465086327,7056,592704,49787136
untitled,105.41,61.0,latin american art auction,1955,67,"morton auctions, cerro de mayka",2022-06-02,2045.0, raúl anguiano,0.7547100178989906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,6,7.623153068476902,4.657857508267098,4.110873864173311,4489,300763,20151121
nísperos y hojas,76.2,40.0,latin american art auction,1962,60,"morton auctions, cerro de mayka",2022-06-02,12270.0, olga costa,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,6,9.414912537704957,4.333361462692601,3.6888794541139363,3600,216000,12960000
